2026-07-19T23:23:50.282625,45
2026-07-25T16:57:06.193353,15
2026-07-26T16:34:21.677165,15
2026-08-02T14:51:23.588556,20
2026-08-02T14:53:56.041629,20
2026-08-02T14:56:36.150610,20
2026-08-02T14:59:04.284395,30
2026-08-02T14:59:34.227982,20
2026-08-02T14:59:53.703309,20
2026-08-03T11:41:30.157507,10
2026-08-03T14:32:19.182329,-754
